advert_id;source;title;make;model;year;engine;gearbox;cc;power;power_kw;mileage;currency;price;estimated_price;save_diff;extra_charge;discount;increase;price_in_eur;estimated_price_in_eur;save_diff_in_eur;extra_charge_in_eur;equipment;url;created_on;updated_on
15176610-autouncle.fr;autouncle.fr;VW Caddy 1.0 TSI 102;VW;Caddy;2020;Petrol;Manual;1000;102;75;45560;EUR;20600;23806;3206;0;13.47;0;20600;23806;3206;0;4wd,aircondition,parking,stop and go,esp,anti spin,el seats,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15176610/20590333;2024-09-08;
8805479-autouncle.nl;autouncle.nl;VW Caddy 120pk 4x4 Airco Cruise Parkeersensoren Trekhaak 4Motion 4WD 4 Motion 3m3 Airco Trekhaak Cru;VW;Caddy;2017;Diesel;Manual;2000;120;88;62900;EUR;13400;18106;4706;0;25.99;0;13400;18106;4706;0;4wd,aircondition,tow bar,distance control;https://www.autouncle.nl/en/outgoing_link/truck1-nl/8805479/18380879;2024-09-08;
14767614-autouncle.fr;autouncle.fr;VW Caddy 1.5 TSI 114 BVA;VW;Caddy;2024;Petrol;Automatic;1500;114;83;2020;EUR;33800;37584;3784;0;10.07;0;33800;37584;3784;0;particle filter,aircondition,stop and go,lane warning,isofix,esp,anti spin,el seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/14767614/20590785;2024-09-08;
15057155-autouncle.fr;autouncle.fr;VW Caddy 2.0 TDI 102 BVM;VW;Caddy;2020;Diesel;Manual;2000;102;75;71000;EUR;22700;25990;3290;0;12.66;0;22700;25990;3290;0;particle filter,aircondition,parking,stop and go,gps,esp,anti spin,xenon,el seats,auto dimming mirror,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15057155/20562894;2024-09-08;
5389120-autouncle.ch;autouncle.ch;VW Caddy Maxi Kaw. 1.4 TSI BlueMT;VW;Caddy Maxi;2015;Petrol;Manual;1400;125;91;82000;CHF;9900;14171;4271;0;30.14;0;10535;15080;4545;0;pilot,stop and go,esp,anti spin;https://www.autouncle.ch/en/outgoing_link/autolina-ch/5389120/7146587;2024-09-02;
8785105-autouncle.nl;autouncle.nl;VW Caddy Maxi 2.0;VW;Caddy Maxi;2020;Diesel;Manual;2000;0;0;31557;EUR;14900;19395;4495;0;23.18;0;14900;19395;4495;0;;https://www.autouncle.nl/en/outgoing_link/autokopen-nl/8785105/18335811;2024-09-04;
15178560-autouncle.fr;autouncle.fr;VW California 2.0 TDI 150 BVM6 4Motion Coast;VW;California;2020;Diesel;Manual;2000;150;110;71508;EUR;57980;62478;4498;0;7.20;0;57980;62478;4498;0;4wd,aircondition,gps,auto dimming mirror,rain sensor;https://www.autouncle.fr/en/outgoing_link/heycar-fr/15178560/20567825;2024-09-08;
14313827-autouncle.fr;autouncle.fr;VW California 2.0 TDI 150ch BVM6 COAST;VW;California;2023;Diesel;Manual;2000;150;110;28232;EUR;57995;62248;4253;0;6.83;0;57995;62248;4253;0;particle filter,aircondition,parking,isofix,esp,anti spin,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14313827/19246392;2024-09-04;
8804032-autouncle.nl;autouncle.nl;VW Crafter 35 2.0 TDI L2H2*3500KG HAAK*CRUISE*A/C*;VW;Crafter;2017;Diesel;Manual;2000;140;102;156256;EUR;13500;16284;2784;0;17.10;0;13500;16284;2784;0;aircondition,xenon,is one owner;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/8804032/18377919;2024-09-08;
5397243-autouncle.ch;autouncle.ch;VW Crafter 35 2.0 TDI L3 4Motion;VW;Crafter;2019;Diesel;Manual;2000;140;102;44900;CHF;31900;36505;4605;0;12.61;0;33945;38846;4900;0;4wd,particle filter,pilot,tow bar,stop and go,gps,esp,el seats;https://www.autouncle.ch/en/outgoing_link/autolina-ch/5397243/7156607;2024-09-02;
7940274-autouncle.nl;autouncle.nl;VW Crafter 2.0TDI 140PK L3/H3 Highline (Oude L2/H2) Airco Euro 6!;VW;Crafter;2018;Diesel;Manual;2000;141;103;126616;EUR;17950;22310;4360;0;19.54;0;17950;22310;4360;0;4wd,aircondition,tow bar,stop and go,gps,anti spin,xenon,rain sensor,distance control,is one owner;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/7940274/16569025;2024-09-08;
8795466-autouncle.nl;autouncle.nl;VW e-Golf NAV|Adaptive Cruise|¤2000 subsidie;VW;e-Golf;2019;Electric;Automatic;0;136;100;108192;EUR;12500;14925;2425;0;16.25;0;12500;14925;2425;0;is service ok;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/8795466/18358402;2024-09-05;
8810896-autouncle.nl;autouncle.nl;VW Golf 1.5 TSI 150pk DSG-7 Comfortline Business [ TREKHAAK+ACC+DCC+;VW;Golf;2019;Petrol;Automatic;1500;150;110;117567;EUR;17900;20798;2898;0;13.93;0;17900;20798;2898;0;climate control,tow bar,isofix,gps,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/gebruikteauto-nl/8810896/18393704;2024-09-08;
7343707-autouncle.pl;autouncle.pl;VW Golf kombi;VW;Golf;2020;Diesel;Manual;1600;116;85;134000;PLN;36039;70106;34067;0;48.59;0;8369;16281;7911;0;climate control,stop and go;https://www.autouncle.pl/en/outgoing_link/autogielda/7343707/11718525;2024-09-08;
15172194-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 245 BVM GTI Performance;VW;Golf;2019;Petrol;Manual;2000;245;180;39400;EUR;26500;29810;3310;0;11.10;0;26500;29810;3310;0;4wd,particle filter,climate control,parking,stop and go,isofix,esp,anti spin,sport package,el seats,auto dimming mirror,sport seats,rain sensor;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15172194/20558010;2024-09-06;
15189433-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 245 GTI DSG BVA TOIT OUVRANT GARANTIE 6 MO;VW;Golf;2017;Petrol;Automatic;2000;246;180;77000;EUR;23479;26542;3063;0;11.54;0;23479;26542;3063;0;glass roof,climate control,parking,sunroof,isofix,gps,esp,anti spin,sport package,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/autoscout24/15189433/20583234;2024-09-08;
7343770-autouncle.pl;autouncle.pl;VW Golf kombi;VW;Golf;2019;Diesel;Manual;2000;0;0;170000;PLN;41205;59468;18263;0;30.71;0;9569;13810;4241;0;climate control,stop and go;https://www.autouncle.pl/en/outgoing_link/autogielda/7343770/11718625;2024-09-08;
14598759-autouncle.fr;autouncle.fr;VW Golf 1.4 Hybrid Rechargeable OPF 204 DSG6 Style;VW;Golf;2021;Hybrid;Automatic;1400;150;110;112484;EUR;19990;22895;2905;0;12.69;0;19990;22895;2905;0;climate control,parking,stop and go,isofix,gps,esp,anti spin,auto dimming mirror,sport seats,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14598759/19683495;2024-09-08;
5058288-autouncle.ro;autouncle.ro;VW Golf 1.5 TSI DSG Highline;VW;Golf;2019;Petrol;Automatic;1500;130;95;172000;EUR;13100;16135;3035;0;18.81;0;13100;16135;3035;0;pilot,aircondition,stop and go,isofix,esp,sport seats;https://www.autouncle.ro/en/outgoing_link/autovit/5058288/5864414;2024-09-02;
15182844-autouncle.fr;autouncle.fr;VW Golf 2.0 TDI 150 BVA;VW;Golf;2017;Diesel;Automatic;2000;150;110;25975;EUR;22000;24882;2882;0;11.58;0;22000;24882;2882;0;particle filter,glass roof,climate control,parking,sunroof,stop and go,isofix,gps,esp,anti spin,el seats,auto dimming mirror,sport seats,rain se;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15182844/20591198;2024-09-08;
15175329-autouncle.fr;autouncle.fr;VW Golf 1.5 eTSI OPF 150 DSG7;VW;Golf;2020;Petrol;Automatic;1500;150;110;41557;EUR;22490;25568;3078;0;12.04;0;22490;25568;3078;0;climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,auto dimming mirror,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/15175329/20573611;2024-09-08;
14432779-autouncle.fr;autouncle.fr;VW Golf Hybride Rechargeable 1.4 TSI 204 DSG6 GTE;VW;Golf;2020;Hybrid;Automatic;1400;150;110;58667;EUR;21990;25328;3338;0;13.18;0;21990;25328;3338;0;climate control,parking,stop and go,isofix,gps,esp,anti spin,el seats,sport seats,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14432779/20137627;2024-09-08;
14371375-autouncle.fr;autouncle.fr;VW Golf 1.5 eTSI OPF 150ch R-Line DSG7;VW;Golf;2023;Petrol;Automatic;1500;150;110;14077;EUR;28900;33037;4137;0;12.52;0;28900;33037;4137;0;particle filter,climate control,parking,lane warning,isofix,gps,esp,anti spin,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14371375/19349889;2024-09-04;
14370390-autouncle.fr;autouncle.fr;VW Golf 1.5 eTSI OPF 150ch R-Line DSG7;VW;Golf;2023;Petrol;Automatic;1500;150;110;18036;EUR;28900;32768;3868;0;11.80;0;28900;32768;3868;0;particle filter,climate control,parking,lane warning,isofix,gps,esp,anti spin,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14370390/19348624;2024-09-04;
5061843-autouncle.ro;autouncle.ro;VW Golf 1.5 TSI ACT DSG Sound;VW;Golf;2018;Petrol;Automatic;1500;150;110;152000;EUR;13790;16534;2744;0;16.60;0;13790;16534;2744;0;pilot,climate control,parking,stop and go,lane warning,isofix,gps,esp;https://www.autouncle.ro/en/outgoing_link/autovit/5061843/5868115;2024-09-02;
15178891-autouncle.fr;autouncle.fr;VW Golf 1.5 eTSI EVO2 116ch VW Edition DSG7;VW;Golf;2024;Hybrid-petrol;Automatic;1500;150;110;5000;EUR;29999;33703;3704;0;10.99;0;29999;33703;3704;0;climate control,parking,stop and go,isofix,gps,esp,anti spin,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/autoscout24/15178891/20568244;2024-09-08;
15186343-autouncle.fr;autouncle.fr;VW Golf 1.5 eTSI OPF 130 BVA;VW;Golf;2022;Hybrid;Automatic;1500;131;96;15051;EUR;27980;31663;3683;0;11.63;0;27980;31663;3683;0;climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,driver alert,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15186343/20578562;2024-09-08;
15193396-autouncle.fr;autouncle.fr;VW Golf 2.0 TDI SCR 116 BVM;VW;Golf;2021;Diesel;Manual;2000;116;85;44748;EUR;20417;25044;4627;0;18.48;0;20417;25044;4627;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15193396/20589857;2024-09-08;
15192885-autouncle.fr;autouncle.fr;VW Golf 1.6TDI 105CH;VW;Golf;2015;Diesel;Manual;1600;105;77;180000;EUR;8000;10832;2832;0;26.14;0;8000;10832;2832;0;particle filter,climate control,parking,stop and go,isofix,esp,anti spin,rain sensor,distance control,is one owner;https://www.autouncle.fr/en/outgoing_link/autoscout24/15192885/20588962;2024-09-08;
15150060-autouncle.fr;autouncle.fr;VW Golf 1.4 Hybrid Rechargeable OPF 204 DSG6 Style 1st;VW;Golf;2021;Hybrid;Automatic;1400;150;110;12061;EUR;25756;28817;3061;0;10.62;0;25756;28817;3061;0;climate control,gps,sport seats,distance control;https://www.autouncle.fr/en/outgoing_link/dasweltauto/15150060/20526782;2024-09-02;
15182486-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 245 BVA;VW;Golf;2021;Petrol;Automatic;2000;245;180;49900;EUR;29700;34586;4886;0;14.13;0;29700;34586;4886;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,sport seats,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15182486/20573079;2024-09-08;
14853937-autouncle.fr;autouncle.fr;VW Golf 1.4 TSI 125CH BLUEMOTION TECHNOLOGY CONFORTLINE 5P;VW;Golf;2017;Petrol;Manual;1400;126;92;67000;EUR;15990;18638;2648;0;14.21;0;15990;18638;2648;0;climate control,parking,sunroof,stop and go,isofix,gps,esp,anti spin,rain sensor,is one owner;https://www.autouncle.fr/en/outgoing_link/autoscout24/14853937/20064161;2024-09-08;
15189956-autouncle.fr;autouncle.fr;VW Golf 1.0 TSI OPF 110 BVM;VW;Golf;2020;Petrol;Manual;1000;110;80;40000;EUR;18850;22260;3410;0;15.32;0;18850;22260;3410;0;4wd,particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance ;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15189956/20584019;2024-09-08;
15174738-autouncle.fr;autouncle.fr;VW Golf 1.4 EHYBRID OPF 204 STYLE DSG - VIVA219932331;VW;Golf;2021;Hybrid;Automatic;1400;150;110;11340;EUR;24900;28826;3926;0;13.62;0;24900;28826;3926;0;glass roof,aircondition,gps,esp,anti spin,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/vivacar-fr/15174738/20562132;2024-09-08;
15181750-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 245 BVA;VW;Golf;2021;Petrol;Automatic;2000;245;180;30400;EUR;31000;35923;4923;0;13.70;0;31000;35923;4923;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,sport package,el seats,sport seats,rain sensor,distanc;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15181750/20591232;2024-09-08;
15194227-autouncle.fr;autouncle.fr;VW Golf 2.0 TSI 245 BVA;VW;Golf;2021;Petrol;Automatic;2000;245;180;40010;EUR;31700;35087;3387;0;9.65;0;31700;35087;3387;0;climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,sport package,el seats,auto dimming mirror,sport seats,rain sensor,dis;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15194227/20591245;2024-09-08;
15156198-autouncle.fr;autouncle.fr;VW Golf 1.6 16V TDI CR FAP BlueMotion - 105 VII BERLINE Lounge PHAS;VW;Golf;2015;Diesel;Manual;1600;105;77;114100;EUR;11490;14298;2808;0;19.64;0;11490;14298;2808;0;climate control,stop and go,gps;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15156198/20536480;2024-09-04;
15193644-autouncle.fr;autouncle.fr;VW Golf 1.0 eTSI OPF 110 BVA;VW;Golf;2023;Petrol;Automatic;1000;110;80;27250;EUR;23340;27453;4113;0;14.98;0;23340;27453;4113;0;4wd,climate control,parking,stop and go,lane warning,gps,esp,anti spin,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15193644/20590258;2024-09-08;
14642815-autouncle.fr;autouncle.fr;VW Golf 1.5 eTSI OPF 130ch Active DSG7;VW;Golf;2023;Petrol;Automatic;1500;131;96;9741;EUR;26480;29694;3214;0;10.82;0;26480;29694;3214;0;particle filter,glass roof,climate control,parking,sunroof,stop and go,lane warning,isofix,gps,esp,anti spin,auto dimming mirror,rain sensor,dis;https://www.autouncle.fr/en/outgoing_link/heycar-fr/14642815/20049162;2024-09-08;
15108590-autouncle.fr;autouncle.fr;VW Golf Golf1.6 TDI 115 FAP BVM5;VW;Golf;2019;Diesel;Manual;1600;116;85;51614;EUR;18290;20980;2690;0;12.82;0;18290;20980;2690;0;;https://www.autouncle.fr/en/outgoing_link/autoscout24/15108590/20463520;2024-09-08;
5431595-autouncle.ch;autouncle.ch;VW Golf 1.4 TSI PHEV Style;VW;Golf;2021;Hybrid;Automatic;1400;204;150;35000;CHF;26500;29831;3331;0;11.17;0;28199;31744;3545;0;parking,distance control;https://www.autouncle.ch/en/outgoing_link/autoscout24-ch/5431595/7206914;2024-09-08;
5057645-autouncle.ro;autouncle.ro;VW Golf 1.2 TSI BMT Comfortline;VW;Golf;2015;Petrol;Manual;1200;105;77;49000;EUR;8590;10930;2340;0;21.41;0;8590;10930;2340;0;climate control,parking,stop and go,isofix,esp;https://www.autouncle.ro/en/outgoing_link/autovit/5057645/5863742;2024-09-02;
5390537-autouncle.ch;autouncle.ch;VW Golf Variant 1.4 TSI Cup DSG;VW;Golf;2014;Petrol;Automatic;1400;140;102;66000;CHF;11900;14633;2733;0;18.68;0;12663;15571;2908;0;;https://www.autouncle.ch/en/outgoing_link/autoscout24-ch/5390537/7148260;2024-09-02;
15177563-autouncle.fr;autouncle.fr;VW Golf SW 1.0 TSI 115ch Confortline Business Euro6d-T;VW;Golf;2019;Petrol;Manual;1000;116;85;84808;EUR;14431;17049;2618;0;15.36;0;14431;17049;2618;0;climate control,stop and go,isofix,gps,anti spin,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/dasweltauto/15177563/20566587;2024-09-08;
5339095-autouncle.ch;autouncle.ch;VW Golf Alltrack 2.0 TDI 4Motion DSG;VW;Golf Alltrack;2020;Diesel;Automatic;2000;184;135;159000;CHF;15500;18695;3195;0;17.09;0;16494;19894;3400;0;4wd,aircondition,gps;https://www.autouncle.ch/en/outgoing_link/autoscout24-ch/5339095/7081886;2024-09-08;
15140558-autouncle.fr;autouncle.fr;VW Golf Cabriolet ;VW;Golf Cabriolet;2016;Petrol;Automatic;1400;150;110;79897;EUR;19102;22500;3398;0;15.10;0;19102;22500;3398;0;isofix,gps,esp,anti spin,rain sensor;https://www.autouncle.fr/en/outgoing_link/reezocar-com/15140558/20510898;2024-09-02;
15181047-autouncle.fr;autouncle.fr;VW Golf Sportsvan Trendline NAVI PDC ACC;VW;Golf Sportsvan;2016;Petrol;Manual;1200;110;80;119760;EUR;10850;13792;2942;0;21.33;0;10850;13792;2942;0;climate control,parking,stop and go,isofix,gps,esp,anti spin,auto dimming mirror,rain sensor,distance control,is one owner;https://www.autouncle.fr/en/outgoing_link/autoscout24/15181047/20571192;2024-09-08;
8800188-autouncle.nl;autouncle.nl;VW Golf Sportsvan 1.6 TDI Comfortline BlueMotion NAP;VW;Golf Sportsvan;2015;Diesel;Manual;1600;110;80;135438;EUR;8950;10967;2017;0;18.39;0;8950;10967;2017;0;climate control,stop and go,esp,anti spin,distance control,is service ok,is one owner;https://www.autouncle.nl/en/outgoing_link/autotrader-nl/8800188/18369047;2024-09-08;
8797440-autouncle.nl;autouncle.nl;VW Golf VII BWJ 2018 | 1.5 TSI 131PK Highline;VW;Golf VII;2018;Petrol;Manual;1500;0;0;166981;EUR;12444;17051;4607;0;27.02;0;12444;17051;4607;0;climate control,gps,xenon,sport seats,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/viabovag-nl/8797440/18362754;2024-09-05;
15066134-autouncle.fr;autouncle.fr;VW Golf VII ;VW;Golf VII;2019;Petrol;Manual;1000;116;85;62331;EUR;17100;20172;3072;0;15.23;0;17100;20172;3072;0;particle filter,aircondition,stop and go,isofix,esp,anti spin,el seats,auto dimming mirror,rain sensor;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15066134/20560545;2024-09-08;
7344334-autouncle.pl;autouncle.pl;VW Golf VII ;VW;Golf VII;2020;Petrol;Automatic;1500;150;110;114749;PLN;65999;77180;11181;0;14.49;0;15327;17923;2597;0;aircondition;https://www.autouncle.pl/en/outgoing_link/gratka/7344334/11719774;2024-09-08;
5057238-autouncle.ro;autouncle.ro;VW Golf VII ;VW;Golf VII;2019;Petrol;Manual;1500;130;95;185593;EUR;9800;13449;3649;0;27.13;0;9800;13449;3649;0;pilot,climate control,parking,stop and go,isofix,gps,esp,sport seats;https://www.autouncle.ro/en/outgoing_link/autovit/5057238/5863326;2024-09-02;
8411345-autouncle.nl;autouncle.nl;VW Golf VII 1.0 TSI 115pk 7-DSG Comfortline Business Autom;VW;Golf VII;2019;Petrol;Automatic;1000;116;85;47206;EUR;16995;20781;3786;0;18.22;0;16995;20781;3786;0;full leather,climate control,parking,removable tow bar,stop and go,isofix,gps,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/autotrader-nl/8411345/17531455;2024-09-08;
8807658-autouncle.nl;autouncle.nl;VW Golf VII ;VW;Golf VII;2015;Petrol;Manual;1400;126;92;89678;EUR;10950;14600;3650;0;25.00;0;10950;14600;3650;0;climate control,parking,stop and go,esp,anti spin,auto dimming mirror,sport seats,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/autotrader-nl/8807658/18387172;2024-09-08;
8783236-autouncle.nl;autouncle.nl;VW Golf VII ;VW;Golf VII;2018;Petrol;Manual;1000;0;0;120911;EUR;12950;16382;3432;0;20.95;0;12950;16382;3432;0;aircondition,stop and go,gps;https://www.autouncle.nl/en/outgoing_link/autozeeland-nl/8783236/18332230;2024-09-04;
15181861-autouncle.fr;autouncle.fr;VW Golf VII SW 1.0 TSI 115ch Confortline Business Euro6d-T;VW;Golf VII;2019;Petrol;Manual;1000;115;84;84808;EUR;14431;17063;2632;0;15.43;0;14431;17063;2632;0;climate control,parking,isofix,gps,esp,anti spin,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/heycar-fr/15181861/20572192;2024-09-08;
15178848-autouncle.fr;autouncle.fr;VW Golf VII ;VW;Golf VII;2020;Diesel;Manual;1600;116;85;139000;EUR;12490;15233;2743;0;18.01;0;12490;15233;2743;0;climate control,parking,gps,esp,anti spin;https://www.autouncle.fr/en/outgoing_link/autoscout24/15178848/20568186;2024-09-08;
7343401-autouncle.pl;autouncle.pl;VW Golf VII (2012-);VW;Golf VII;2019;Diesel;Manual;2000;150;110;170869;PLN;41205;51389;10184;0;19.82;0;9569;11934;2365;0;climate control,stop and go;https://www.autouncle.pl/en/outgoing_link/sprzedajemy/7343401/11718002;2024-09-08;
8800743-autouncle.nl;autouncle.nl;VW Golf VII ;VW;Golf VII;2020;Petrol;Automatic;1400;150;110;98717;EUR;14790;18163;3373;0;18.57;0;14790;18163;3373;0;full leather,pilot,climate control,stop and go,auto dimming mirror,sport seats,rain sensor;https://www.autouncle.nl/en/outgoing_link/anwb-nl/8800743/18371160;2024-09-08;
15180956-autouncle.fr;autouncle.fr;VW Golf VII ;VW;Golf VII;2019;Diesel;Manual;1600;116;85;76674;EUR;16990;20289;3299;0;16.26;0;16990;20289;3299;0;particle filter,climate control,parking,stop and go,gps,esp,anti spin,driver alert,el seats,auto dimming mirror,rain sensor,distance control;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15180956/20571066;2024-09-08;
